"block","kairomone","metsch","clone","rep","ref","day","status","statusTime","offspring","infected"
"2","FALSE","TRUE","w2","3","k-m+_w2_2.3","7","dead?","before","0",NA
"2","FALSE","TRUE","w2","3","k-m+_w2_2.3","10","alive again",NA,"0",NA
"2","FALSE","TRUE","w2","3","k-m+_w2_2.3","11","alive",NA,"0","no"
"2","FALSE","TRUE","w2","3","k-m+_w2_2.3","14","alive",NA,"1",NA
"2","FALSE","TRUE","w2","3","k-m+_w2_2.3","16","alive",NA,"0","no"
"2","FALSE","TRUE","w2","3","k-m+_w2_2.3","17","alive",NA,"0","no"
"2","FALSE","TRUE","w2","3","k-m+_w2_2.3","21","alive",NA,"0","no"
"2","TRUE","TRUE","c1","1","k+m+_c1_2.1","3","alive",NA,NA,NA
"2","TRUE","TRUE","c1","1","k+m+_c1_2.1","4","dead",NA,NA,NA
"2","TRUE","TRUE","c1","2","k+m+_c1_2.2","3","alive",NA,NA,NA
"2","TRUE","TRUE","c1","2","k+m+_c1_2.2","4","missing",NA,NA,NA
"2","TRUE","TRUE","c1","3","k+m+_c1_2.3","3","alive",NA,NA,NA
"2","TRUE","TRUE","c1","3","k+m+_c1_2.3","4","alive",NA,NA,NA
"2","TRUE","TRUE","c1","3","k+m+_c1_2.3","7","alive",NA,"0",NA
"2","TRUE","TRUE","c1","3","k+m+_c1_2.3","10","alive",NA,"3",NA
"2","TRUE","TRUE","c1","3","k+m+_c1_2.3","11","alive",NA,"0","no"
"2","TRUE","TRUE","c1","3","k+m+_c1_2.3","14","alive",NA,"0",NA
"2","TRUE","TRUE","c1","3","k+m+_c1_2.3","16","alive",NA,"3","no"
"2","TRUE","TRUE","c1","3","k+m+_c1_2.3","17","alive",NA,"0","no"
"2","TRUE","TRUE","c1","3","k+m+_c1_2.3","21","alive",NA,"3","no"
"2","TRUE","TRUE","c1","4","k+m+_c1_2.4","3","alive",NA,NA,NA
"2","TRUE","TRUE","c1","4","k+m+_c1_2.4","4","alive",NA,NA,NA
"2","TRUE","TRUE","c1","4","k+m+_c1_2.4","7","alive",NA,"0",NA
"2","TRUE","TRUE","c1","4","k+m+_c1_2.4","10","alive",NA,"3",NA
"2","TRUE","TRUE","c1","4","k+m+_c1_2.4","11","alive",NA,"0","no"
"2","TRUE","TRUE","c1","4","k+m+_c1_2.4","14","alive",NA,"0",NA
"2","TRUE","TRUE","c1","4","k+m+_c1_2.4","16","alive",NA,"6","no"
"2","TRUE","TRUE","c1","4","k+m+_c1_2.4","17","alive",NA,"0","no"
"2","TRUE","TRUE","c1","4","k+m+_c1_2.4","21","alive",NA,"0","no"
"2","TRUE","TRUE","c1","5","k+m+_c1_2.5","3","alive",NA,NA,NA
"2","TRUE","TRUE","c1","5","k+m+_c1_2.5","4","alive",NA,NA,NA
"2","TRUE","TRUE","c1","5","k+m+_c1_2.5","7","alive",NA,"0",NA
"2","TRUE","TRUE","c1","5","k+m+_c1_2.5","10","alive",NA,"2",NA
"2","TRUE","TRUE","c1","5","k+m+_c1_2.5","11","alive",NA,"0","no"
"2","TRUE","TRUE","c1","5","k+m+_c1_2.5","14","alive",NA,"4",NA
"2","TRUE","TRUE","c1","5","k+m+_c1_2.5","16","alive",NA,"0","no"
"2","TRUE","TRUE","c1","5","k+m+_c1_2.5","17","dead",NA,"0",NA
"2","TRUE","TRUE","c1","6","k+m+_c1_2.6","3","dead",NA,NA,NA
"2","TRUE","TRUE","c1","7","k+m+_c1_2.7","3","dead",NA,NA,NA
"2","TRUE","TRUE","c1","8","k+m+_c1_2.8","3","dead",NA,NA,NA
"2","TRUE","TRUE","c1","9","k+m+_c1_2.9","3","alive",NA,NA,NA
"2","TRUE","TRUE","c1","9","k+m+_c1_2.9","4","alive",NA,NA,NA
"2","TRUE","TRUE","c1","9","k+m+_c1_2.9","7","alive",NA,"0",NA
"2","TRUE","TRUE","c1","9","k+m+_c1_2.9","10","alive",NA,"0",NA
"2","TRUE","TRUE","c1","9","k+m+_c1_2.9","11","alive",NA,"0","no"
"2","TRUE","TRUE","c1","9","k+m+_c1_2.9","14","alive",NA,"2",NA
"2","TRUE","TRUE","c1","9","k+m+_c1_2.9","16","alive",NA,"0","no"
"2","TRUE","TRUE","c1","9","k+m+_c1_2.9","17","alive",NA,"5","no"
"2","TRUE","TRUE","c1","9","k+m+_c1_2.9","21","alive",NA,"0","no"
"2","TRUE","TRUE","c1","10","k+m+_c1_2.10","3","alive",NA,NA,NA
"2","TRUE","TRUE","c1","10","k+m+_c1_2.10","4","alive",NA,NA,NA
"2","TRUE","TRUE","c1","10","k+m+_c1_2.10","7","alive",NA,"0",NA
"2","TRUE","TRUE","c1","10","k+m+_c1_2.10","10","alive",NA,"2",NA
"2","TRUE","TRUE","c1","10","k+m+_c1_2.10","11","alive",NA,"0","no"
"2","TRUE","TRUE","c1","10","k+m+_c1_2.10","14","alive",NA,"0",NA
"2","TRUE","TRUE","c1","10","k+m+_c1_2.10","16","alive",NA,"4","no"
"2","TRUE","TRUE","c1","10","k+m+_c1_2.10","17","alive",NA,"0","no"
"2","TRUE","TRUE","c1","10","k+m+_c1_2.10","21","alive",NA,"0","no"
"2","TRUE","TRUE","m37","1","k+m+_m37_2.1","3","alive",NA,NA,NA
"2","TRUE","TRUE","m37","1","k+m+_m37_2.1","4","alive",NA,NA,NA
"2","TRUE","TRUE","m37","1","k+m+_m37_2.1","7","alive",NA,"0",NA
"2","TRUE","TRUE","m37","1","k+m+_m37_2.1","10","alive",NA,"1",NA
"2","TRUE","TRUE","m37","1","k+m+_m37_2.1","11","alive",NA,"0","no"
"2","TRUE","TRUE","m37","1","k+m+_m37_2.1","14","alive",NA,"0",NA
"2","TRUE","TRUE","m37","1","k+m+_m37_2.1","16","alive",NA,"6","no"
"2","TRUE","TRUE","m37","1","k+m+_m37_2.1","17","alive",NA,"0","yes"
"2","TRUE","TRUE","m37","1","k+m+_m37_2.1","21","alive",NA,"3","yes"
"2","TRUE","TRUE","m37","2","k+m+_m37_2.2","3","alive",NA,NA,NA
"2","TRUE","TRUE","m37","2","k+m+_m37_2.2","4","alive",NA,NA,NA
"2","TRUE","TRUE","m37","2","k+m+_m37_2.2","7","alive",NA,"0",NA
"2","TRUE","TRUE","m37","2","k+m+_m37_2.2","10","alive",NA,"0",NA
"2","TRUE","TRUE","m37","2","k+m+_m37_2.2","11","alive",NA,"0","no"
"2","TRUE","TRUE","m37","2","k+m+_m37_2.2","14","alive",NA,"2",NA
"2","TRUE","TRUE","m37","2","k+m+_m37_2.2","16","alive",NA,"0","no"
"2","TRUE","TRUE","m37","2","k+m+_m37_2.2","17","alive",NA,"0","no"
"2","TRUE","TRUE","m37","2","k+m+_m37_2.2","21","alive",NA,"0","no"
"2","TRUE","TRUE","m37","3","k+m+_m37_2.3","3","alive",NA,NA,NA
"2","TRUE","TRUE","m37","3","k+m+_m37_2.3","4","alive",NA,NA,NA
"2","TRUE","TRUE","m37","3","k+m+_m37_2.3","7","alive",NA,"0",NA
"2","TRUE","TRUE","m37","3","k+m+_m37_2.3","10","alive",NA,"0",NA
"2","TRUE","TRUE","m37","3","k+m+_m37_2.3","11","alive",NA,"0","no"
"2","TRUE","TRUE","m37","3","k+m+_m37_2.3","14","alive",NA,"3",NA
"2","TRUE","TRUE","m37","3","k+m+_m37_2.3","16","alive",NA,"0","no"
"2","TRUE","TRUE","m37","3","k+m+_m37_2.3","17","lost",NA,"5",NA
"2","TRUE","TRUE","m37","4","k+m+_m37_2.4","3","alive",NA,NA,NA
"2","TRUE","TRUE","m37","4","k+m+_m37_2.4","4","alive",NA,NA,NA
"2","TRUE","TRUE","m37","5","k+m+_m37_2.5","3","alive",NA,NA,NA
"2","TRUE","TRUE","m37","5","k+m+_m37_2.5","4","alive",NA,NA,NA
"2","TRUE","TRUE","m37","5","k+m+_m37_2.5","7","dead","during","0",NA
"2","TRUE","TRUE","m37","6","k+m+_m37_2.6","3","alive",NA,NA,NA
"2","TRUE","TRUE","m37","6","k+m+_m37_2.6","4","alive",NA,NA,NA
"2","TRUE","TRUE","m37","6","k+m+_m37_2.6","7","alive",NA,"0",NA
"2","TRUE","TRUE","m37","6","k+m+_m37_2.6","10","alive",NA,"2",NA
"2","TRUE","TRUE","m37","6","k+m+_m37_2.6","11","alive",NA,"0","no"
"2","TRUE","TRUE","m37","6","k+m+_m37_2.6","14","alive",NA,"0",NA
"2","TRUE","TRUE","m37","6","k+m+_m37_2.6","16","alive",NA,"6","no"
"2","TRUE","TRUE","m37","6","k+m+_m37_2.6","17","alive",NA,"0","no"
"2","TRUE","TRUE","m37","6","k+m+_m37_2.6","21","lost",NA,NA,NA
"2","TRUE","TRUE","m37","7","k+m+_m37_2.7","3","alive",NA,NA,NA
"2","TRUE","TRUE","m37","7","k+m+_m37_2.7","4","alive",NA,NA,NA
"2","TRUE","TRUE","m37","7","k+m+_m37_2.7","7","alive",NA,"0",NA
"2","TRUE","TRUE","m37","7","k+m+_m37_2.7","10","alive",NA,"1",NA
"2","TRUE","TRUE","m37","7","k+m+_m37_2.7","11","alive",NA,"0","no"
"2","TRUE","TRUE","m37","7","k+m+_m37_2.7","14","alive",NA,"6",NA
"2","TRUE","TRUE","m37","7","k+m+_m37_2.7","16","alive",NA,"0","no"
"2","TRUE","TRUE","m37","7","k+m+_m37_2.7","17","alive",NA,"3","no"
"2","TRUE","TRUE","m37","7","k+m+_m37_2.7","21","alive",NA,"0","no"
"2","TRUE","TRUE","m37","8","k+m+_m37_2.8","3","stuck",NA,NA,NA
"2","TRUE","TRUE","m37","9","k+m+_m37_2.9","3","alive",NA,NA,NA
"2","TRUE","TRUE","m37","9","k+m+_m37_2.9","4","alive",NA,NA,NA
"2","TRUE","TRUE","m37","9","k+m+_m37_2.9","7","alive",NA,"0",NA
"2","TRUE","TRUE","m37","9","k+m+_m37_2.9","10","alive",NA,"0",NA
"2","TRUE","TRUE","m37","9","k+m+_m37_2.9","11","alive",NA,"0","no"
"2","TRUE","TRUE","m37","9","k+m+_m37_2.9","14","alive",NA,"3",NA
"2","TRUE","TRUE","m37","9","k+m+_m37_2.9","16","alive",NA,"4","no"
"2","TRUE","TRUE","m37","9","k+m+_m37_2.9","17","alive",NA,"0","no"
"2","TRUE","TRUE","m37","9","k+m+_m37_2.9","21","alive",NA,"2","yes"
"2","TRUE","TRUE","w2","1","k+m+_w2_2.1","3","stuck",NA,NA,NA
"2","TRUE","TRUE","w2","2","k+m+_w2_2.2","3","alive",NA,NA,NA
"2","TRUE","TRUE","w2","2","k+m+_w2_2.2","4","alive",NA,NA,NA
"2","TRUE","TRUE","w2","2","k+m+_w2_2.2","7","alive",NA,"0",NA
"2","TRUE","TRUE","w2","2","k+m+_w2_2.2","10","alive",NA,"2",NA
"2","TRUE","TRUE","w2","2","k+m+_w2_2.2","11","alive",NA,"0","no"
"2","TRUE","TRUE","w2","2","k+m+_w2_2.2","14","alive",NA,"3",NA
"2","TRUE","TRUE","w2","2","k+m+_w2_2.2","16","alive",NA,"0","no"
"2","TRUE","TRUE","w2","2","k+m+_w2_2.2","17","alive",NA,"2","no"
"2","TRUE","TRUE","w2","2","k+m+_w2_2.2","21","alive",NA,"0","no"
"2","TRUE","TRUE","w2","3","k+m+_w2_2.3","3","alive",NA,NA,NA
"2","TRUE","TRUE","w2","3","k+m+_w2_2.3","4","alive",NA,NA,NA
